"Species","KO","Correlation","FDR","Abs_Correlation","Species_short"
"Enterococcus faecalis","K02889",-0.116666666666667,0.890234223730969,0.116666666666667,"Enterococcus faecalis"
"Duncaniella dubosii","K02874",-0.116666666666667,0.890234223730969,0.116666666666667,"Duncaniella dubosii"
"Bacteroides faecium","K02954",0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides faecium"
"Bacteroides caecimuris","K02970",-0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides caecimuris"
"Paramuribaculum intestinale","K02950",0.116666666666667,0.890234223730969,0.116666666666667,"Paramuribaculum intestinale"
"Bacteroides uniformis","K02950",-0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides uniformis"
"Bacteroides caecimuris","K02950",0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides caecimuris"
"Blautia producta","K02914",0.116666666666667,0.890234223730969,0.116666666666667,"Blautia producta"
"Enterococcus faecalis","K02914",0.116666666666667,0.890234223730969,0.116666666666667,"Enterococcus faecalis"
"[Clostridium] innocuum","K02914",0.116666666666667,0.890234223730969,0.116666666666667,"[Clostridium] innocuum"
"Enterococcus faecalis","K02952",0.116666666666667,0.890234223730969,0.116666666666667,"Enterococcus faecalis"
"Blautia producta","K02863",-0.116666666666667,0.890234223730969,0.116666666666667,"Blautia producta"
"Bacteroides faecium","K02909",0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides faecium"
"Clostridium sp. 10cd*","K13625",0.116666666666667,0.890234223730969,0.116666666666667,"Clostridium sp. 10cd*"
"Bacteroides caecimuris","K02988",0.116666666666667,0.890234223730969,0.116666666666667,"Bacteroides caecimuris"
"Faecalibaculum rodentium","K01154",-0.116666666666667,0.890234223730969,0.116666666666667,"Faecalibaculum rodentium"
"Duncaniella dubosii","K02992",-0.116666666666667,0.890234223730969,0.116666666666667,"Duncaniella dubosii"
"Duncaniella dubosii","K02904",-0.116666666666667,0.890234223730969,0.116666666666667,"Duncaniella dubosii"
"Duncaniella dubosii","K10704",0.116666666666667,0.890234223730969,0.116666666666667,"Duncaniella dubosii"
"Mediterraneibacter gnavus","K10704",-0.116666666666667,0.890234223730969,0.116666666666667,"Mediterraneibacter gnavus"
"Muribaculum gordoncarteri","K00134",0.1,0.907473497234478,0.1,"Muribaculum gordoncarteri"
"Flavonifractor plautii","K02261",-0.1,0.907473497234478,0.1,"Flavonifractor plautii"
"Bacteroides uniformis","K03881",0.1,0.907473497234478,0.1,"Bacteroides uniformis"
"Enterococcus faecalis","K03881",0.1,0.907473497234478,0.1,"Enterococcus faecalis"
"[Clostridium] innocuum","K03881",0.1,0.907473497234478,0.1,"[Clostridium] innocuum"
"Enterococcus faecalis","K04257",-0.1,0.907473497234478,0.1,"Enterococcus faecalis"
"Paramuribaculum intestinale","K02889",-0.1,0.907473497234478,0.1,"Paramuribaculum intestinale"
"Ihubacter sp. rT4E-8","K02889",-0.1,0.907473497234478,0.1,"Ihubacter sp. rT4E-8"
"Blautia producta","K02913",-0.1,0.907473497234478,0.1,"Blautia producta"
"Flavonifractor plautii","K02262",-0.1,0.907473497234478,0.1,"Flavonifractor plautii"
"Enterocloster bolteae","K02970",0.1,0.907473497234478,0.1,"Enterocloster bolteae"
"[Clostridium] innocuum","K02970",0.1,0.907473497234478,0.1,"[Clostridium] innocuum"
"Blautia producta","K02950",0.1,0.907473497234478,0.1,"Blautia producta"
"Ihubacter sp. rT4E-8","K02950",0.1,0.907473497234478,0.1,"Ihubacter sp. rT4E-8"
"Flavonifractor plautii","K02946",0.1,0.907473497234478,0.1,"Flavonifractor plautii"
"Acutalibacter muris","K03704",0.1,0.907473497234478,0.1,"Acutalibacter muris"
"Blautia massiliensis (ex Durand et al. 2017)","K02952",-0.1,0.907473497234478,0.1,"Blautia massiliensis (ex Durand et al. 2017)"
"Xanthomonas euvesicatoria","K02863",0.1,0.907473497234478,0.1,"Xanthomonas euvesicatoria"
"Blautia massiliensis (ex Durand et al. 2017)","K10523",0.1,0.907473497234478,0.1,"Blautia massiliensis (ex Durand et al. 2017)"
"Mediterraneibacter gnavus","K10523",-0.1,0.907473497234478,0.1,"Mediterraneibacter gnavus"
"Bacteroides caecimuris","K02994",-0.1,0.907473497234478,0.1,"Bacteroides caecimuris"
"[Clostridium] scindens","K02867",0.1,0.907473497234478,0.1,"[Clostridium] scindens"
"Paramuribaculum intestinale","K13625",0.1,0.907473497234478,0.1,"Paramuribaculum intestinale"
"Mucispirillum schaedleri","K07484",-0.1,0.907473497234478,0.1,"Mucispirillum schaedleri"
"Muribaculum intestinale","K02988",-0.1,0.907473497234478,0.1,"Muribaculum intestinale"
"Paramuribaculum intestinale","K11253",0.1,0.907473497234478,0.1,"Paramuribaculum intestinale"
"Blautia massiliensis (ex Durand et al. 2017)","K20490",0.1,0.907473497234478,0.1,"Blautia massiliensis (ex Durand et al. 2017)"
"Muribaculum gordoncarteri","K03205",-0.1,0.907473497234478,0.1,"Muribaculum gordoncarteri"
"Faecalibaculum rodentium","K03205",-0.1,0.907473497234478,0.1,"Faecalibaculum rodentium"
"Muribaculum gordoncarteri","K10704",0.1,0.907473497234478,0.1,"Muribaculum gordoncarteri"
"Duncaniella sp. B8","K00134",0.0833333333333333,0.924941503386841,0.0833333333333333,"Duncaniella sp. B8"
"Enterocloster bolteae","K04257",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Enterocloster bolteae"
"Flavonifractor plautii","K03879",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Flavonifractor plautii"
"Blautia massiliensis (ex Durand et al. 2017)","K02913",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Mucispirillum schaedleri","K03878",0.0833333333333333,0.924941503386841,0.0833333333333333,"Mucispirillum schaedleri"
"[Clostridium] innocuum","K02948",-0.0833333333333333,0.924941503386841,0.0833333333333333,"[Clostridium] innocuum"
"Faecalibaculum rodentium","K02950",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Faecalibaculum rodentium"
"Enterocloster bolteae","K02914",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Enterocloster bolteae"
"Klebsiella pneumoniae","K02899",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Klebsiella pneumoniae"
"Paramuribaculum intestinale","K02946",0.0833333333333333,0.924941503386841,0.0833333333333333,"Paramuribaculum intestinale"
"Enterococcus faecalis","K02946",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Enterococcus faecalis"
"[Clostridium] innocuum","K02946",0.0833333333333333,0.924941503386841,0.0833333333333333,"[Clostridium] innocuum"
"Muribaculum intestinale","K02004",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Muribaculum intestinale"
"Duncaniella dubosii","K03704",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Duncaniella dubosii"
"Enterocloster bolteae","K02952",0.0833333333333333,0.924941503386841,0.0833333333333333,"Enterocloster bolteae"
"Bacteroides faecium","K03169",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Bacteroides faecium"
"Bacteroides uniformis","K02956",0.0833333333333333,0.924941503386841,0.0833333333333333,"Bacteroides uniformis"
"Duncaniella dubosii","K03088",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Duncaniella dubosii"
"Mucispirillum schaedleri","K02863",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Mucispirillum schaedleri"
"uncultured Alistipes sp.","K03497",0.0833333333333333,0.924941503386841,0.0833333333333333,"uncultured Alistipes sp."
"Bacteroides caecimuris","K02909",0.0833333333333333,0.924941503386841,0.0833333333333333,"Bacteroides caecimuris"
"Halomonas sp. N3-2A","K02884",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Halomonas sp. N3-2A"
"Mus musculus mobilized endogenous polytropic provirus","K02884",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Mus musculus mobilized endogenous polytropic provirus"
"Exiguobacterium sp. N4-1P","K02884",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Exiguobacterium sp. N4-1P"
"[Clostridium] scindens","K13625",0.0833333333333333,0.924941503386841,0.0833333333333333,"[Clostridium] scindens"
"Mediterraneibacter gnavus","K11253",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Mediterraneibacter gnavus"
"Blautia massiliensis (ex Durand et al. 2017)","K02992",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Muribaculum gordoncarteri","K02904",-0.0833333333333333,0.924941503386841,0.0833333333333333,"Muribaculum gordoncarteri"
"Duncaniella sp. B8","K10704",0.0833333333333333,0.924941503386841,0.0833333333333333,"Duncaniella sp. B8"
"Enterocloster clostridioformis","K03881",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster clostridioformis"
"Flavonifractor plautii","K02256",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Flavonifractor plautii"
"Eisenbergiella porci","K02256",0.0666666666666667,0.934463023731488,0.0666666666666667,"Eisenbergiella porci"
"Muribaculum intestinale","K02965",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Muribaculum intestinale"
"Faecalibaculum rodentium","K02965",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Faecalibaculum rodentium"
"Enterocloster bolteae","K02889",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster bolteae"
"Mucispirillum schaedleri","K03879",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Mucispirillum schaedleri"
"Faecalibaculum rodentium","K02961",0.0666666666666667,0.934463023731488,0.0666666666666667,"Faecalibaculum rodentium"
"Muribaculum intestinale","K02954",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Muribaculum intestinale"
"Duncaniella dubosii","K02970",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Duncaniella dubosii"
"Enterocloster bolteae","K02948",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster bolteae"
"Blautia massiliensis (ex Durand et al. 2017)","K02948",0.0666666666666667,0.934463023731488,0.0666666666666667,"Blautia massiliensis (ex Durand et al. 2017)"
"Enterococcus faecalis","K02950",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterococcus faecalis"
"[Clostridium] innocuum","K02950",0.0666666666666667,0.934463023731488,0.0666666666666667,"[Clostridium] innocuum"
"[Clostridium] scindens","K02914",0.0666666666666667,0.934463023731488,0.0666666666666667,"[Clostridium] scindens"
"Mediterraneibacter gnavus","K02946",0.0666666666666667,0.934463023731488,0.0666666666666667,"Mediterraneibacter gnavus"
"Enterocloster clostridioformis","K02946",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster clostridioformis"
"Bacteroides faecium","K02004",0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides faecium"
"Bacteroides uniformis","K03704",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides uniformis"
"Mucispirillum schaedleri","K02887",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Mucispirillum schaedleri"
"Bacteroides caecimuris","K02952",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides caecimuris"
"Bacteroides caecimuris","K03169",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides caecimuris"
"Halomonas sp. N3-2A","K02956",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Halomonas sp. N3-2A"
"Mus musculus mobilized endogenous polytropic provirus","K02956",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Mus musculus mobilized endogenous polytropic provirus"
"Exiguobacterium sp. N4-1P","K02956",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Exiguobacterium sp. N4-1P"
"uncultured Alistipes sp.","K02956",-0.0666666666666667,0.934463023731488,0.0666666666666667,"uncultured Alistipes sp."
"Flavonifractor plautii","K02863",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Flavonifractor plautii"
"Duncaniella sp. B8","K10523",0.0666666666666667,0.934463023731488,0.0666666666666667,"Duncaniella sp. B8"
"Mucispirillum schaedleri","K02358",0.0666666666666667,0.934463023731488,0.0666666666666667,"Mucispirillum schaedleri"
"uncultured Alistipes sp.","K02358",0.0666666666666667,0.934463023731488,0.0666666666666667,"uncultured Alistipes sp."
"Muribaculum intestinale","K02909",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Muribaculum intestinale"
"Faecalibaculum rodentium","K02909",0.0666666666666667,0.934463023731488,0.0666666666666667,"Faecalibaculum rodentium"
"Staphylococcus aureus","K02884",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Staphylococcus aureus"
"Bacteroides caecimuris","K02867",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides caecimuris"
"Xanthomonas euvesicatoria","K02988",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Xanthomonas euvesicatoria"
"Enterocloster bolteae","K01154",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster bolteae"
"Muribaculum intestinale","K11253",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Muribaculum intestinale"
"Bacteroides faecium","K11253",-0.0666666666666667,0.934463023731488,0.0666666666666667,"Bacteroides faecium"
"Enterocloster bolteae","K02992",0.0666666666666667,0.934463023731488,0.0666666666666667,"Enterocloster bolteae"
"uncultured Alistipes sp.","K02356",0.0666666666666667,0.934463023731488,0.0666666666666667,"uncultured Alistipes sp."
"Mucispirillum schaedleri","K02261",-0.05,0.948964229947849,0.05,"Mucispirillum schaedleri"
"Xanthomonas euvesicatoria","K02261",0.05,0.948964229947849,0.05,"Xanthomonas euvesicatoria"
"Muribaculum gordoncarteri","K03881",-0.05,0.948964229947849,0.05,"Muribaculum gordoncarteri"
"Eisenbergiella porci","K03881",-0.05,0.948964229947849,0.05,"Eisenbergiella porci"
"Muribaculum gordoncarteri","K04257",0.05,0.948964229947849,0.05,"Muribaculum gordoncarteri"
"Muribaculum intestinale","K02518",-0.05,0.948964229947849,0.05,"Muribaculum intestinale"
"Muribaculum gordoncarteri","K03879",-0.05,0.948964229947849,0.05,"Muribaculum gordoncarteri"
"Mucispirillum schaedleri","K02262",-0.05,0.948964229947849,0.05,"Mucispirillum schaedleri"
"Xanthomonas euvesicatoria","K02262",0.05,0.948964229947849,0.05,"Xanthomonas euvesicatoria"
"Enterococcus faecalis","K02970",0.05,0.948964229947849,0.05,"Enterococcus faecalis"
"Clostridium sp. 10cd*","K02948",-0.05,0.948964229947849,0.05,"Clostridium sp. 10cd*"
"Ihubacter sp. rT4E-8","K02948",-0.05,0.948964229947849,0.05,"Ihubacter sp. rT4E-8"
"Clostridium sp. 10cd*","K02950",-0.05,0.948964229947849,0.05,"Clostridium sp. 10cd*"
"Bacteroides faecium","K02950",0.05,0.948964229947849,0.05,"Bacteroides faecium"
"Ihubacter sp. rT4E-8","K02914",0.05,0.948964229947849,0.05,"Ihubacter sp. rT4E-8"
"Bacteroides caecimuris","K02004",0.05,0.948964229947849,0.05,"Bacteroides caecimuris"
"Mucispirillum schaedleri","K03704",-0.05,0.948964229947849,0.05,"Mucispirillum schaedleri"
"Duncaniella sp. B8","K03088",0.05,0.948964229947849,0.05,"Duncaniella sp. B8"
"Paramuribaculum intestinale","K03088",0.05,0.948964229947849,0.05,"Paramuribaculum intestinale"
"Clostridium sp. 10cd*","K03088",0.05,0.948964229947849,0.05,"Clostridium sp. 10cd*"
"Eisenbergiella porci","K02863",-0.05,0.948964229947849,0.05,"Eisenbergiella porci"
"Muribaculum gordoncarteri","K10523",0.05,0.948964229947849,0.05,"Muribaculum gordoncarteri"
"Bacteroides faecium","K02994",-0.05,0.948964229947849,0.05,"Bacteroides faecium"
"Bacteroides faecium","K02867",-0.05,0.948964229947849,0.05,"Bacteroides faecium"
"Bacteroides uniformis","K13625",0.05,0.948964229947849,0.05,"Bacteroides uniformis"
"Blautia massiliensis (ex Durand et al. 2017)","K02988",-0.05,0.948964229947849,0.05,"Blautia massiliensis (ex Durand et al. 2017)"
"Muribaculum gordoncarteri","K02992",0.05,0.948964229947849,0.05,"Muribaculum gordoncarteri"
"Bacteroides uniformis","K02992",-0.05,0.948964229947849,0.05,"Bacteroides uniformis"
"Mediterraneibacter gnavus","K02992",-0.05,0.948964229947849,0.05,"Mediterraneibacter gnavus"
"Bacteroides uniformis","K02904",0.05,0.948964229947849,0.05,"Bacteroides uniformis"
"Eisenbergiella porci","K02356",-0.05,0.948964229947849,0.05,"Eisenbergiella porci"
"Bacteroides faecium","K03205",-0.05,0.948964229947849,0.05,"Bacteroides faecium"
"Paramuribaculum intestinale","K00134",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Paramuribaculum intestinale"
"Blautia massiliensis (ex Durand et al. 2017)","K00134",0.0333333333333333,0.961647251245362,0.0333333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Bacteroides uniformis","K04257",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Bacteroides uniformis"
"Mediterraneibacter gnavus","K04257",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Mediterraneibacter gnavus"
"Mucispirillum schaedleri","K02256",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Mucispirillum schaedleri"
"Duncaniella dubosii","K02889",0.0333333333333333,0.961647251245362,0.0333333333333333,"Duncaniella dubosii"
"Mucispirillum schaedleri","K02874",0.0333333333333333,0.961647251245362,0.0333333333333333,"Mucispirillum schaedleri"
"Muribaculum intestinale","K02961",0.0333333333333333,0.961647251245362,0.0333333333333333,"Muribaculum intestinale"
"Bacteroides caecimuris","K02954",0.0333333333333333,0.961647251245362,0.0333333333333333,"Bacteroides caecimuris"
"Eisenbergiella porci","K03878",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Eisenbergiella porci"
"Halomonas sp. N3-2A","K02970",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Halomonas sp. N3-2A"
"Mus musculus mobilized endogenous polytropic provirus","K02970",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Mus musculus mobilized endogenous polytropic provirus"
"Exiguobacterium sp. N4-1P","K02970",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Exiguobacterium sp. N4-1P"
"Mediterraneibacter gnavus","K02948",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Mediterraneibacter gnavus"
"Flavonifractor plautii","K02948",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Flavonifractor plautii"
"Duncaniella sp. B8","K02950",0.0333333333333333,0.961647251245362,0.0333333333333333,"Duncaniella sp. B8"
"Enterocloster bolteae","K02950",0.0333333333333333,0.961647251245362,0.0333333333333333,"Enterocloster bolteae"
"Duncaniella dubosii","K02946",0.0333333333333333,0.961647251245362,0.0333333333333333,"Duncaniella dubosii"
"Acutalibacter muris","K02946",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Acutalibacter muris"
"Faecalibaculum rodentium","K02004",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Faecalibaculum rodentium"
"uncultured Alistipes sp.","K03169",-0.0333333333333333,0.961647251245362,0.0333333333333333,"uncultured Alistipes sp."
"Staphylococcus aureus","K02956",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Staphylococcus aureus"
"Blautia massiliensis (ex Durand et al. 2017)","K03088",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Bacteroides uniformis","K10523",0.0333333333333333,0.961647251245362,0.0333333333333333,"Bacteroides uniformis"
"Faecalibaculum rodentium","K02994",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Faecalibaculum rodentium"
"Bacteroides uniformis","K11253",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Bacteroides uniformis"
"Blautia massiliensis (ex Durand et al. 2017)","K11253",0.0333333333333333,0.961647251245362,0.0333333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Paramuribaculum intestinale","K02992",0.0333333333333333,0.961647251245362,0.0333333333333333,"Paramuribaculum intestinale"
"Enterococcus faecalis","K02992",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Enterococcus faecalis"
"uncultured Alistipes sp.","K20490",0.0333333333333333,0.961647251245362,0.0333333333333333,"uncultured Alistipes sp."
"Enterocloster clostridioformis","K02904",0.0333333333333333,0.961647251245362,0.0333333333333333,"Enterocloster clostridioformis"
"Bacteroides caecimuris","K03205",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Bacteroides caecimuris"
"Paramuribaculum intestinale","K10704",-0.0333333333333333,0.961647251245362,0.0333333333333333,"Paramuribaculum intestinale"
"Blautia massiliensis (ex Durand et al. 2017)","K10704",0.0333333333333333,0.961647251245362,0.0333333333333333,"Blautia massiliensis (ex Durand et al. 2017)"
"Eisenbergiella porci","K02261",0.0166666666666667,0.977128931889433,0.0166666666666667,"Eisenbergiella porci"
"Duncaniella sp. B8","K04257",0.0166666666666667,0.977128931889433,0.0166666666666667,"Duncaniella sp. B8"
"Duncaniella dubosii","K04257",0.0166666666666667,0.977128931889433,0.0166666666666667,"Duncaniella dubosii"
"Faecalibaculum rodentium","K02518",0.0166666666666667,0.977128931889433,0.0166666666666667,"Faecalibaculum rodentium"
"Xanthomonas euvesicatoria","K02256",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Xanthomonas euvesicatoria"
"Mediterraneibacter gnavus","K02889",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Mediterraneibacter gnavus"
"Muribaculum intestinale","K02874",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Muribaculum intestinale"
"Eisenbergiella porci","K02262",0.0166666666666667,0.977128931889433,0.0166666666666667,"Eisenbergiella porci"
"Flavonifractor plautii","K03878",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Flavonifractor plautii"
"Staphylococcus aureus","K02970",0.0166666666666667,0.977128931889433,0.0166666666666667,"Staphylococcus aureus"
"Acutalibacter muris","K02950",0.0166666666666667,0.977128931889433,0.0166666666666667,"Acutalibacter muris"
"Muribaculum intestinale","K02950",0.0166666666666667,0.977128931889433,0.0166666666666667,"Muribaculum intestinale"
"Flavonifractor plautii","K02950",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Flavonifractor plautii"
"Bacteroides uniformis","K02963",0.0166666666666667,0.977128931889433,0.0166666666666667,"Bacteroides uniformis"
"Faecalibaculum rodentium","K02914",0.0166666666666667,0.977128931889433,0.0166666666666667,"Faecalibaculum rodentium"
"Duncaniella sp. B8","K02946",0.0166666666666667,0.977128931889433,0.0166666666666667,"Duncaniella sp. B8"
"Mucispirillum schaedleri","K02946",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Mucispirillum schaedleri"
"Ihubacter sp. rT4E-8","K02946",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Ihubacter sp. rT4E-8"
"Xanthomonas euvesicatoria","K02956",0.0166666666666667,0.977128931889433,0.0166666666666667,"Xanthomonas euvesicatoria"
"Acutalibacter muris","K02863",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Acutalibacter muris"
"Paramuribaculum intestinale","K10523",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Paramuribaculum intestinale"
"Xanthomonas euvesicatoria","K02884",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Xanthomonas euvesicatoria"
"Muribaculum intestinale","K02867",0.0166666666666667,0.977128931889433,0.0166666666666667,"Muribaculum intestinale"
"Blautia massiliensis (ex Durand et al. 2017)","K13625",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Blautia massiliensis (ex Durand et al. 2017)"
"Clostridium sp. 10cd*","K02988",0.0166666666666667,0.977128931889433,0.0166666666666667,"Clostridium sp. 10cd*"
"Bacteroides caecimuris","K11253",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Bacteroides caecimuris"
"Ihubacter sp. rT4E-8","K02992",0.0166666666666667,0.977128931889433,0.0166666666666667,"Ihubacter sp. rT4E-8"
"Clostridium sp. 10cd*","K02904",0.0166666666666667,0.977128931889433,0.0166666666666667,"Clostridium sp. 10cd*"
"Mediterraneibacter gnavus","K02904",-0.0166666666666667,0.977128931889433,0.0166666666666667,"Mediterraneibacter gnavus"
"Bacteroides uniformis","K00134",0,1,0,"Bacteroides uniformis"
"Duncaniella sp. B8","K02889",0,1,0,"Duncaniella sp. B8"
"Muribaculum gordoncarteri","K02889",0,1,0,"Muribaculum gordoncarteri"
"Bacteroides uniformis","K02889",0,1,0,"Bacteroides uniformis"
"uncultured Alistipes sp.","K03879",0,1,0,"uncultured Alistipes sp."
"Xanthomonas euvesicatoria","K03878",0,1,0,"Xanthomonas euvesicatoria"
"Blautia massiliensis (ex Durand et al. 2017)","K02950",0,1,0,"Blautia massiliensis (ex Durand et al. 2017)"
"Enterocloster clostridioformis","K02950",0,1,0,"Enterocloster clostridioformis"
"Xanthomonas euvesicatoria","K02963",0,1,0,"Xanthomonas euvesicatoria"
"[Clostridium] scindens","K02952",0,1,0,"[Clostridium] scindens"
"Bacteroides faecium","K02952",0,1,0,"Bacteroides faecium"
"Faecalibaculum rodentium","K02867",0,1,0,"Faecalibaculum rodentium"
"Paramuribaculum intestinale","K02904",0,1,0,"Paramuribaculum intestinale"
"Xanthomonas euvesicatoria","K03205",0,1,0,"Xanthomonas euvesicatoria"
"Klebsiella pneumoniae","K01689",0,1,0,"Klebsiella pneumoniae"
"uncultured Alistipes sp.","K01689",0,1,0,"uncultured Alistipes sp."
"Bacteroides uniformis","K10704",0,1,0,"Bacteroides uniformis"
