"bacteria","phage","correlation"
"Ihubacter sp. rT4E-8","OTU_570",-0.733333333333333
"Muribaculum intestinale","OTU_574",0.733333333333333
"Roseburia hominis","OTU_574",-0.733333333333333
"Kineothrix sedimenti","OTU_574",-0.733333333333333
"Agathobacter rectalis","OTU_574",-0.733333333333333
"Blautia parvula","OTU_582",0.733333333333333
"Duncaniella dubosii","OTU_12",-0.732709181802739
"Paramuribaculum intestinale","OTU_12",-0.732709181802739
"[Clostridium] scindens","OTU_12",0.732709181802739
"Enterococcus faecalis","OTU_12",0.732709181802739
"Lactonifactor longoviformis","OTU_12",0.732709181802739
"Anaerotruncus colihominis","OTU_12",0.732709181802739
"Bacteroides uniformis","OTU_18",-0.732709181802739
"Eisenbergiella porci","OTU_20",0.732709181802739
"Vescimonas coprocola","OTU_20",0.732709181802739
"Anaerostipes sp. PC18","OTU_20",0.732709181802739
"[Clostridium] symbiosum","OTU_81",0.732709181802739
"Faecalibacterium prausnitzii","OTU_97",-0.732709181802739
"Sellimonas catena","OTU_97",-0.732709181802739
"Intestinimonas butyriciproducens","OTU_97",-0.732709181802739
"Kineothrix sedimenti","OTU_108",0.732709181802739
"[Clostridium] hylemonae","OTU_108",0.732709181802739
"Staphylococcus aureus","OTU_290",0.732709181802739
"Halomonas sp. N3-2A","OTU_290",0.732709181802739
"Mus musculus mobilized endogenous polytropic provirus","OTU_290",0.732709181802739
"Exiguobacterium sp. N4-1P","OTU_290",0.732709181802739
"Duncaniella dubosii","OTU_301",0.732709181802739
"Bacteroides humanifaecis","OTU_313",-0.732709181802739
"Bacteroides uniformis","OTU_318",-0.732709181802739
"Clostridium sp. MD294","OTU_326",0.732709181802739
"Mucispirillum schaedleri","OTU_363",0.732709181802739
"Eisenbergiella porci","OTU_410",0.732709181802739
"Vescimonas coprocola","OTU_410",0.732709181802739
"Anaerostipes sp. PC18","OTU_410",0.732709181802739
"Bacteroides humanifaecis","OTU_416",-0.732709181802739
"Microbacterium proteolyticum","OTU_433",-0.732709181802739
"Kineothrix sedimenti","OTU_503",0.732709181802739
"[Clostridium] hylemonae","OTU_503",0.732709181802739
"Bacteroides humanifaecis","OTU_512",-0.732709181802739
"Alistipes finegoldii","OTU_592",-0.732709181802739
"Alistipes megaguti","OTU_592",-0.732709181802739
"Duncaniella dubosii","OTU_599",-0.732709181802739
"Paramuribaculum intestinale","OTU_599",-0.732709181802739
"[Clostridium] scindens","OTU_599",0.732709181802739
"Enterococcus faecalis","OTU_599",0.732709181802739
"Lactonifactor longoviformis","OTU_599",0.732709181802739
"Anaerotruncus colihominis","OTU_599",0.732709181802739
"Eisenbergiella porci","OTU_607",0.732709181802739
"Vescimonas coprocola","OTU_607",0.732709181802739
"Anaerostipes sp. PC18","OTU_607",0.732709181802739
"Mediterraneibacter gnavus","OTU_608",0.732709181802739
"[Clostridium] innocuum","OTU_608",0.732709181802739
"Hungatella hathewayi","OTU_608",0.732709181802739
"Faecalibacterium prausnitzii","OTU_608",0.732709181802739
"Marvinbryantia formatexigens","OTU_608",0.732709181802739
"Roseburia hominis","OTU_608",0.732709181802739
"Sellimonas intestinalis","OTU_608",0.732709181802739
"Roseburia faecis","OTU_608",0.732709181802739
"Agathobacter rectalis","OTU_608",0.732709181802739
"Sellimonas catena","OTU_608",0.732709181802739
"Wansuia hejianensis","OTU_608",0.732709181802739
"Blautia parvula","OTU_608",0.732709181802739
"Bacteroides uniformis","OTU_626",-0.732709181802739
"Faecalibaculum rodentium","OTU_650",0.732709181802739
"Bacteroides humanifaecis","OTU_983",-0.732709181802739
"Dorea longicatena","OTU_1114",-0.732709181802739
"Kineothrix sedimenti","OTU_1137",-0.732709181802739
"Anaerobutyricum hallii","OTU_1137",-0.732709181802739
"[Clostridium] symbiosum","OTU_1172",0.732709181802739
"Bacteroides humanifaecis","OTU_1238",-0.732709181802739
"Roseburia faecis","OTU_185",0.731126155013931
"Bacteroides humanifaecis","OTU_225",-0.731126155013931
"Anaerobutyricum hallii","OTU_352",0.731126155013931
"Enterococcus faecalis","OTU_418",0.731126155013931
"Enterococcus faecium","OTU_418",0.731126155013931
"Duncaniella sp. B8","OTU_468",-0.731126155013931
"Enterococcus faecalis","OTU_496",0.731126155013931
"Faecalibaculum rodentium","OTU_502",0.731126155013931
"Escherichia coli","OTU_502",-0.731126155013931
"Duncaniella sp. B8","OTU_505",-0.731126155013931
"Microbacterium proteolyticum","OTU_586",-0.731126155013931
"[Clostridium] scindens","OTU_587",-0.731126155013931
"Clostridioides difficile","OTU_627",0.731126155013931
"Claveliimonas bilis","OTU_706",-0.731126155013931
"Ihubacter sp. rT4E-8","OTU_811",0.731126155013931
"Turicimonas muris","OTU_858",-0.731126155013931
"[Clostridium] hylemonae","OTU_1076",-0.731126155013931
"Eisenbergiella porci","OTU_1113",-0.731126155013931
"Enterococcus faecium","OTU_35",0.730296743340221
"Microbacterium proteolyticum","OTU_38",-0.730296743340221
"Ihubacter sp. rT4E-8","OTU_39",-0.730296743340221
"Enterococcus faecium","OTU_39",-0.730296743340221
"Faecalibaculum rodentium","OTU_60",0.730296743340221
"Alistipes finegoldii","OTU_60",0.730296743340221
"Alistipes putredinis","OTU_60",0.730296743340221
"Alistipes shahii","OTU_61",-0.730296743340221
"Alistipes sp. i18-0019-D1","OTU_61",-0.730296743340221
"Faecalibaculum rodentium","OTU_98",0.730296743340221
"Alistipes finegoldii","OTU_98",0.730296743340221
"Alistipes putredinis","OTU_98",0.730296743340221
"[Clostridium] symbiosum","OTU_111",0.730296743340221
"Kineothrix sedimenti","OTU_111",0.730296743340221
"Hungatella sp. SB206","OTU_111",0.730296743340221
"[Clostridium] hylemonae","OTU_111",0.730296743340221
"Mediterraneibacter glycyrrhizinilyticus","OTU_111",0.730296743340221
"Parabacteroides distasonis","OTU_116",-0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_116",0.730296743340221
"Hungatella sp. SB206","OTU_116",0.730296743340221
"Mediterraneibacter glycyrrhizinilyticus","OTU_116",0.730296743340221
"Flavonifractor plautii","OTU_133",0.730296743340221
"Eisenbergiella porci","OTU_133",0.730296743340221
"Dysosmobacter welbionis","OTU_133",0.730296743340221
"Oscillibacter hominis","OTU_133",0.730296743340221
"Pusillibacter faecalis","OTU_133",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_133",0.730296743340221
"Intestinimonas butyriciproducens","OTU_133",0.730296743340221
"Oscillibacter sp. PEA192","OTU_133",0.730296743340221
"Vescimonas coprocola","OTU_133",0.730296743340221
"Anaerostipes sp. PC18","OTU_133",0.730296743340221
"Vescimonas fastidiosa","OTU_133",0.730296743340221
"Bacteroides humanifaecis","OTU_140",-0.730296743340221
"Bacteroides humanifaecis","OTU_151",-0.730296743340221
"Bacteroides humanifaecis","OTU_154",-0.730296743340221
"Bacteroides humanifaecis","OTU_155",-0.730296743340221
"Bacteroides humanifaecis","OTU_159",-0.730296743340221
"Faecalibaculum rodentium","OTU_182",0.730296743340221
"Alistipes finegoldii","OTU_182",0.730296743340221
"Alistipes putredinis","OTU_182",0.730296743340221
"Mucispirillum schaedleri","OTU_193",0.730296743340221
"Clostridium sp. MD294","OTU_193",0.730296743340221
"Flavonifractor plautii","OTU_198",0.730296743340221
"Eisenbergiella porci","OTU_198",0.730296743340221
"Dysosmobacter welbionis","OTU_198",0.730296743340221
"Oscillibacter hominis","OTU_198",0.730296743340221
"Pusillibacter faecalis","OTU_198",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_198",0.730296743340221
"Intestinimonas butyriciproducens","OTU_198",0.730296743340221
"Oscillibacter sp. PEA192","OTU_198",0.730296743340221
"Vescimonas coprocola","OTU_198",0.730296743340221
"Anaerostipes sp. PC18","OTU_198",0.730296743340221
"Vescimonas fastidiosa","OTU_198",0.730296743340221
"Flavonifractor plautii","OTU_199",0.730296743340221
"Eisenbergiella porci","OTU_199",0.730296743340221
"Dysosmobacter welbionis","OTU_199",0.730296743340221
"Oscillibacter hominis","OTU_199",0.730296743340221
"Pusillibacter faecalis","OTU_199",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_199",0.730296743340221
"Intestinimonas butyriciproducens","OTU_199",0.730296743340221
"Oscillibacter sp. PEA192","OTU_199",0.730296743340221
"Vescimonas coprocola","OTU_199",0.730296743340221
"Anaerostipes sp. PC18","OTU_199",0.730296743340221
"Vescimonas fastidiosa","OTU_199",0.730296743340221
"Blautia parvula","OTU_202",-0.730296743340221
"Flavonifractor plautii","OTU_210",0.730296743340221
"Eisenbergiella porci","OTU_210",0.730296743340221
"Dysosmobacter welbionis","OTU_210",0.730296743340221
"Oscillibacter hominis","OTU_210",0.730296743340221
"Pusillibacter faecalis","OTU_210",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_210",0.730296743340221
"Intestinimonas butyriciproducens","OTU_210",0.730296743340221
"Oscillibacter sp. PEA192","OTU_210",0.730296743340221
"Vescimonas coprocola","OTU_210",0.730296743340221
"Anaerostipes sp. PC18","OTU_210",0.730296743340221
"Vescimonas fastidiosa","OTU_210",0.730296743340221
"Duncaniella sp. B8","OTU_218",-0.730296743340221
"Parabacteroides distasonis","OTU_218",-0.730296743340221
"Roseburia intestinalis","OTU_218",0.730296743340221
"Bacteroides humanifaecis","OTU_222",-0.730296743340221
"Oscillibacter sp. PEA192","OTU_223",0.730296743340221
"Mucispirillum schaedleri","OTU_226",0.730296743340221
"Clostridium sp. MD294","OTU_226",0.730296743340221
"Bacteroides humanifaecis","OTU_242",-0.730296743340221
"Flavonifractor plautii","OTU_245",0.730296743340221
"Eisenbergiella porci","OTU_245",0.730296743340221
"Dysosmobacter welbionis","OTU_245",0.730296743340221
"Oscillibacter hominis","OTU_245",0.730296743340221
"Pusillibacter faecalis","OTU_245",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_245",0.730296743340221
"Intestinimonas butyriciproducens","OTU_245",0.730296743340221
"Oscillibacter sp. PEA192","OTU_245",0.730296743340221
"Vescimonas coprocola","OTU_245",0.730296743340221
"Anaerostipes sp. PC18","OTU_245",0.730296743340221
"Vescimonas fastidiosa","OTU_245",0.730296743340221
"Clostridioides difficile","OTU_257",0.730296743340221
"Flavonifractor plautii","OTU_272",0.730296743340221
"Eisenbergiella porci","OTU_272",0.730296743340221
"Dysosmobacter welbionis","OTU_272",0.730296743340221
"Oscillibacter hominis","OTU_272",0.730296743340221
"Pusillibacter faecalis","OTU_272",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_272",0.730296743340221
"Intestinimonas butyriciproducens","OTU_272",0.730296743340221
"Oscillibacter sp. PEA192","OTU_272",0.730296743340221
"Vescimonas coprocola","OTU_272",0.730296743340221
"Anaerostipes sp. PC18","OTU_272",0.730296743340221
"Vescimonas fastidiosa","OTU_272",0.730296743340221
"Bacteroides humanifaecis","OTU_278",-0.730296743340221
"Acutalibacter muris","OTU_298",0.730296743340221
"Lawsonibacter asaccharolyticus","OTU_298",0.730296743340221
"Flintibacter sp. KGMB00164","OTU_298",0.730296743340221
"Bacteroides faecium","OTU_310",0.730296743340221
"Staphylococcus aureus","OTU_315",-0.730296743340221
"Halomonas sp. N3-2A","OTU_315",-0.730296743340221
"Mus musculus mobilized endogenous polytropic provirus","OTU_315",-0.730296743340221
"Exiguobacterium sp. N4-1P","OTU_315",-0.730296743340221
"Klebsiella pneumoniae","OTU_320",-0.730296743340221
"Flavonifractor plautii","OTU_323",0.730296743340221
"Eisenbergiella porci","OTU_323",0.730296743340221
"Dysosmobacter welbionis","OTU_323",0.730296743340221
"Oscillibacter hominis","OTU_323",0.730296743340221
"Pusillibacter faecalis","OTU_323",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_323",0.730296743340221
"Intestinimonas butyriciproducens","OTU_323",0.730296743340221
"Oscillibacter sp. PEA192","OTU_323",0.730296743340221
"Vescimonas coprocola","OTU_323",0.730296743340221
"Anaerostipes sp. PC18","OTU_323",0.730296743340221
"Vescimonas fastidiosa","OTU_323",0.730296743340221
"Duncaniella sp. B8","OTU_327",-0.730296743340221
"Parabacteroides distasonis","OTU_327",-0.730296743340221
"Roseburia intestinalis","OTU_327",0.730296743340221
"Enterocloster clostridioformis","OTU_333",0.730296743340221
"Flavonifractor plautii","OTU_351",0.730296743340221
"Ligilactobacillus murinus","OTU_351",-0.730296743340221
"Dysosmobacter welbionis","OTU_351",0.730296743340221
"Oscillibacter hominis","OTU_351",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_351",0.730296743340221
"Intestinimonas butyriciproducens","OTU_351",0.730296743340221
"Oscillibacter sp. PEA192","OTU_351",0.730296743340221
"Vescimonas fastidiosa","OTU_351",0.730296743340221
"Alistipes putredinis","OTU_351",0.730296743340221
"Lactobacillus johnsonii","OTU_356",0.730296743340221
"Flavonifractor plautii","OTU_372",0.730296743340221
"Eisenbergiella porci","OTU_372",0.730296743340221
"Dysosmobacter welbionis","OTU_372",0.730296743340221
"Oscillibacter hominis","OTU_372",0.730296743340221
"Pusillibacter faecalis","OTU_372",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_372",0.730296743340221
"Intestinimonas butyriciproducens","OTU_372",0.730296743340221
"Oscillibacter sp. PEA192","OTU_372",0.730296743340221
"Vescimonas coprocola","OTU_372",0.730296743340221
"Anaerostipes sp. PC18","OTU_372",0.730296743340221
"Vescimonas fastidiosa","OTU_372",0.730296743340221
"Bacteroides humanifaecis","OTU_378",-0.730296743340221
"Bacteroides uniformis","OTU_394",-0.730296743340221
"Emergencia sp. JLR.KK010","OTU_394",-0.730296743340221
"Blautia wexlerae","OTU_394",-0.730296743340221
"Roseburia faecis","OTU_395",-0.730296743340221
"Blautia wexlerae","OTU_395",-0.730296743340221
"Bacteroides caecimuris","OTU_414",0.730296743340221
"Bacteroides xylanisolvens","OTU_414",0.730296743340221
"Bacteroides caccae","OTU_414",0.730296743340221
"Bacteroides thetaiotaomicron","OTU_414",0.730296743340221
"Bacteroides ovatus","OTU_414",0.730296743340221
"Faecalibaculum rodentium","OTU_441",0.730296743340221
"Alistipes finegoldii","OTU_441",0.730296743340221
"Alistipes putredinis","OTU_441",0.730296743340221
"Faecalibaculum rodentium","OTU_443",0.730296743340221
"Alistipes finegoldii","OTU_443",0.730296743340221
"Alistipes putredinis","OTU_443",0.730296743340221
"Bacteroides humanifaecis","OTU_455",-0.730296743340221
"Bacteroides humanifaecis","OTU_456",-0.730296743340221
"[Clostridium] symbiosum","OTU_472",0.730296743340221
"Kineothrix sedimenti","OTU_472",0.730296743340221
"Hungatella sp. SB206","OTU_472",0.730296743340221
"[Clostridium] hylemonae","OTU_472",0.730296743340221
"Mediterraneibacter glycyrrhizinilyticus","OTU_472",0.730296743340221
"Faecalibaculum rodentium","OTU_504",0.730296743340221
"Alistipes finegoldii","OTU_504",0.730296743340221
"Alistipes putredinis","OTU_504",0.730296743340221
"Bacteroides humanifaecis","OTU_528",-0.730296743340221
"Simiaoa sunii","OTU_533",0.730296743340221
"Dorea formicigenerans","OTU_533",0.730296743340221
"Sporofaciens musculi","OTU_533",0.730296743340221
"Bacteroides humanifaecis","OTU_541",-0.730296743340221
"Microbacterium proteolyticum","OTU_560",-0.730296743340221
"Parabacteroides distasonis","OTU_596",-0.730296743340221
"Clostridium sp. 10cd*","OTU_598",-0.730296743340221
"Blautia pseudococcoides","OTU_598",-0.730296743340221
"Flavonifractor plautii","OTU_604",0.730296743340221
"Eisenbergiella porci","OTU_604",0.730296743340221
"Dysosmobacter welbionis","OTU_604",0.730296743340221
"Oscillibacter hominis","OTU_604",0.730296743340221
"Pusillibacter faecalis","OTU_604",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_604",0.730296743340221
"Intestinimonas butyriciproducens","OTU_604",0.730296743340221
"Oscillibacter sp. PEA192","OTU_604",0.730296743340221
"Vescimonas coprocola","OTU_604",0.730296743340221
"Anaerostipes sp. PC18","OTU_604",0.730296743340221
"Vescimonas fastidiosa","OTU_604",0.730296743340221
"Ligilactobacillus murinus","OTU_609",-0.730296743340221
"Enterocloster asparagiformis","OTU_617",0.730296743340221
"Flavonifractor plautii","OTU_623",0.730296743340221
"Eisenbergiella porci","OTU_623",0.730296743340221
"Dysosmobacter welbionis","OTU_623",0.730296743340221
"Oscillibacter hominis","OTU_623",0.730296743340221
"Pusillibacter faecalis","OTU_623",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_623",0.730296743340221
"Intestinimonas butyriciproducens","OTU_623",0.730296743340221
"Oscillibacter sp. PEA192","OTU_623",0.730296743340221
"Vescimonas coprocola","OTU_623",0.730296743340221
"Anaerostipes sp. PC18","OTU_623",0.730296743340221
"Vescimonas fastidiosa","OTU_623",0.730296743340221
"Staphylococcus aureus","OTU_628",-0.730296743340221
"Flavonifractor plautii","OTU_629",0.730296743340221
"Eisenbergiella porci","OTU_629",0.730296743340221
"Dysosmobacter welbionis","OTU_629",0.730296743340221
"Oscillibacter hominis","OTU_629",0.730296743340221
"Pusillibacter faecalis","OTU_629",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_629",0.730296743340221
"Intestinimonas butyriciproducens","OTU_629",0.730296743340221
"Oscillibacter sp. PEA192","OTU_629",0.730296743340221
"Vescimonas coprocola","OTU_629",0.730296743340221
"Anaerostipes sp. PC18","OTU_629",0.730296743340221
"Vescimonas fastidiosa","OTU_629",0.730296743340221
"Muribaculum intestinale","OTU_631",0.730296743340221
"Parabacteroides distasonis","OTU_631",0.730296743340221
"Bacteroides uniformis","OTU_664",-0.730296743340221
"Emergencia sp. JLR.KK010","OTU_664",-0.730296743340221
"Blautia wexlerae","OTU_664",-0.730296743340221
"Faecalibaculum rodentium","OTU_673",0.730296743340221
"Alistipes finegoldii","OTU_673",0.730296743340221
"Alistipes putredinis","OTU_673",0.730296743340221
"Sporofaciens musculi","OTU_685",0.730296743340221
"Parabacteroides distasonis","OTU_699",-0.730296743340221
"Flavonifractor plautii","OTU_725",0.730296743340221
"Eisenbergiella porci","OTU_725",0.730296743340221
"Dysosmobacter welbionis","OTU_725",0.730296743340221
"Oscillibacter hominis","OTU_725",0.730296743340221
"Pusillibacter faecalis","OTU_725",0.730296743340221
"Pseudoflavonifractor gallinarum","OTU_725",0.730296743340221
"Intestinimonas butyriciproducens","OTU_725",0.730296743340221
"Oscillibacter sp. PEA192","OTU_725",0.730296743340221
"Vescimonas coprocola","OTU_725",0.730296743340221
"Anaerostipes sp. PC18","OTU_725",0.730296743340221
"Vescimonas fastidiosa","OTU_725",0.730296743340221
"Duncaniella sp. C9","OTU_735",0.730296743340221
"Sodaliphilus pleomorphus","OTU_735",0.730296743340221
"[Clostridium] symbiosum","OTU_768",0.730296743340221
"Kineothrix sedimenti","OTU_768",0.730296743340221
"Hungatella sp. SB206","OTU_768",0.730296743340221
"[Clostridium] hylemonae","OTU_768",0.730296743340221
"Mediterraneibacter glycyrrhizinilyticus","OTU_768",0.730296743340221
"Bacteroides humanifaecis","OTU_790",-0.730296743340221
"Duncaniella sp. C9","OTU_792",-0.730296743340221
"Bacteroides humanifaecis","OTU_794",-0.730296743340221
"Microbacterium proteolyticum","OTU_801",-0.730296743340221
"Muribaculum intestinale","OTU_834",0.730296743340221
